"REGISTRATIONNUMBER","INST_COLL_SUBCOLL","TRANSFERREASON","PRESERVEDPART","ICOONURL","URL","FULLSCIENTIFICNAME","GENUS","EPITHET"
"ZMA.RENA.11944","Amphibia and Reptilia","","AnimalPart","http://medialib.naturalis.nl/file/id/ZMA.RENA.11944_5/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.11944_5/format/large","Caiman spec.  ","Caiman","spec. "
"ZMA.RENA.11944","Amphibia and Reptilia","","AnimalPart","http://medialib.naturalis.nl/file/id/ZMA.RENA.11944_4_HL/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.11944_4_HL/format/large","Caiman spec.  ","Caiman","spec. "
"ZMA.RENA.11944","Amphibia and Reptilia","","AnimalPart","http://medialib.naturalis.nl/file/id/ZMA.RENA.11944_6/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.11944_6/format/large","Caiman spec.  ","Caiman","spec. "
"ZMA.RENA.11944","Amphibia and Reptilia","","AnimalPart","http://medialib.naturalis.nl/file/id/ZMA.RENA.11944_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.11944_3/format/large","Caiman spec.  ","Caiman","spec. "
"ZMA.RENA.11944","Amphibia and Reptilia","","AnimalPart","http://medialib.naturalis.nl/file/id/ZMA.RENA.11944_4/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.11944_4/format/large","Caiman spec.  ","Caiman","spec. "
"ZMA.RENA.11944","Amphibia and Reptilia","","AnimalPart","http://medialib.naturalis.nl/file/id/ZMA.RENA.11944_2/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.11944_2/format/large","Caiman spec.  ","Caiman","spec. "
"ZMA.RENA.12013","Amphibia and Reptilia","","skeleton part","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_10_HL/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_10_HL/format/large","Varanus komodoensis Ouwens","Varanus","komodoensis"
"ZMA.RENA.12013","Amphibia and Reptilia","","skeleton part","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_8/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_8/format/large","Varanus komodoensis Ouwens","Varanus","komodoensis"
"ZMA.RENA.12013","Amphibia and Reptilia","","skeleton part","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_12/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_12/format/large","Varanus komodoensis Ouwens","Varanus","komodoensis"
"ZMA.RENA.12013","Amphibia and Reptilia","","skeleton part","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_13/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_13/format/large","Varanus komodoensis Ouwens","Varanus","komodoensis"
"ZMA.RENA.12013","Amphibia and Reptilia","","skeleton part","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_10/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_10/format/large","Varanus komodoensis Ouwens","Varanus","komodoensis"
"ZMA.RENA.12013","Amphibia and Reptilia","","skeleton part","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_6/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_6/format/large","Varanus komodoensis Ouwens","Varanus","komodoensis"
"ZMA.RENA.12013","Amphibia and Reptilia","","skeleton part","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_2_HL/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_2_HL/format/large","Varanus komodoensis Ouwens","Varanus","komodoensis"
"ZMA.RENA.12013","Amphibia and Reptilia","","skeleton part","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_4/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_4/format/large","Varanus komodoensis Ouwens","Varanus","komodoensis"
"ZMA.RENA.12013","Amphibia and Reptilia","","skeleton part","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_3/format/large","Varanus komodoensis Ouwens","Varanus","komodoensis"
"ZMA.RENA.12013","Amphibia and Reptilia","","skeleton part","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_7/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_7/format/large","Varanus komodoensis Ouwens","Varanus","komodoensis"
"ZMA.RENA.12013","Amphibia and Reptilia","","skeleton part","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_2/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_2/format/large","Varanus komodoensis Ouwens","Varanus","komodoensis"
"ZMA.RENA.12013","Amphibia and Reptilia","","skeleton part","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_11/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_11/format/large","Varanus komodoensis Ouwens","Varanus","komodoensis"
"ZMA.RENA.12013","Amphibia and Reptilia","","skeleton part","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_5/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_5/format/large","Varanus komodoensis Ouwens","Varanus","komodoensis"
"ZMA.RENA.12013","Amphibia and Reptilia","","skeleton part","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_9/format/small","http://medialib.naturalis.nl/file/id/ZMA.RENA.12013_9/format/large","Varanus komodoensis Ouwens","Varanus","komodoensis"
"RMNH.AVES.200032","Aves","","skin","","","Pharomachrus mocinno mocinno De la Lhave","Pharomachrus","mocinno"
"RMNH.AVES.234045","Aves","","skin","","","Pygoscelis papua papua (J.R. Forster, 1781)","Pygoscelis","papua"
"RMNH.AVES.257923","Aves","reserved for IkWilJe","skin","","","","Pavo","cristatus"
"RMNH.AVES.5199","Aves","reserved for Aarde","skin","","","Grus japonensis  (P.L.S. Müller)","Grus","japonensis"
"RMNH.AVES.81934","Aves","reserved for Aarde","skin","","","Fratercula arctica (Linnaeus, 1758)","Fratercula","arctica"
"RMNH.MAM.60270","Aves","","skin","","","","Muntiacus","reevesi"
"ZMA.AVES.20071","Aves","","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.20071_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.20071_1/format/large","Somateria spectabilis","Somateria","spectabilis"
"ZMA.AVES.20071","Aves","","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.20071_5/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.20071_5/format/large","Somateria spectabilis","Somateria","spectabilis"
"ZMA.AVES.20071","Aves","","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.20071_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.20071_3/format/large","Somateria spectabilis","Somateria","spectabilis"
"ZMA.AVES.20071","Aves","","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.20071_2/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.20071_2/format/large","Somateria spectabilis","Somateria","spectabilis"
"ZMA.AVES.20844","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.20844_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.20844_1/format/large","Tringa totanus","Tringa","totanus"
"ZMA.AVES.20844","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.20844_2/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.20844_2/format/large","Tringa totanus","Tringa","totanus"
"ZMA.AVES.20844","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.20844_4/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.20844_4/format/large","Tringa totanus","Tringa","totanus"
"ZMA.AVES.2355","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2355_7/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2355_7/format/large","Ptilonorhynchus violaceus violaceus Vieillot, 1816","Ptilonorhynchus","violaceus"
"ZMA.AVES.2355","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2355_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2355_3/format/large","Ptilonorhynchus violaceus violaceus Vieillot, 1816","Ptilonorhynchus","violaceus"
"ZMA.AVES.2355","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2355_2/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2355_2/format/large","Ptilonorhynchus violaceus violaceus Vieillot, 1816","Ptilonorhynchus","violaceus"
"ZMA.AVES.2355","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2355_6/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2355_6/format/large","Ptilonorhynchus violaceus violaceus Vieillot, 1816","Ptilonorhynchus","violaceus"
"ZMA.AVES.2356","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2356_4/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2356_4/format/large","Ptilonorhynchus violaceus violaceus Vieillot, 1816","Ptilonorhynchus","violaceus"
"ZMA.AVES.2356","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2356_6/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2356_6/format/large","Ptilonorhynchus violaceus violaceus Vieillot, 1816","Ptilonorhynchus","violaceus"
"ZMA.AVES.2356","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2356_7/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2356_7/format/large","Ptilonorhynchus violaceus violaceus Vieillot, 1816","Ptilonorhynchus","violaceus"
"ZMA.AVES.2356","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2356_9/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2356_9/format/large","Ptilonorhynchus violaceus violaceus Vieillot, 1816","Ptilonorhynchus","violaceus"
"ZMA.AVES.2356","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2356_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2356_1/format/large","Ptilonorhynchus violaceus violaceus Vieillot, 1816","Ptilonorhynchus","violaceus"
"ZMA.AVES.2356","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2356_8/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2356_8/format/large","Ptilonorhynchus violaceus violaceus Vieillot, 1816","Ptilonorhynchus","violaceus"
"ZMA.AVES.26628","Aves","reserved for Dood","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.26628_6/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.26628_6/format/large","Cygnus olor","Cygnus","olor"
"ZMA.AVES.26628","Aves","reserved for Dood","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.26628_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.26628_3/format/large","Cygnus olor","Cygnus","olor"
"ZMA.AVES.26628","Aves","reserved for Dood","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.26628_7/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.26628_7/format/large","Cygnus olor","Cygnus","olor"
"ZMA.AVES.26628","Aves","reserved for Dood","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.26628_4/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.26628_4/format/large","Cygnus olor","Cygnus","olor"
"ZMA.AVES.2758","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2758_4/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2758_4/format/large","Rupicola rupicola","Rupicola","rupicola"
"ZMA.AVES.2758","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2758_2/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2758_2/format/large","Rupicola rupicola","Rupicola","rupicola"
"ZMA.AVES.2758","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2758_5_bew/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2758_5_bew/format/large","Rupicola rupicola","Rupicola","rupicola"
"ZMA.AVES.2758","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2758_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2758_3/format/large","Rupicola rupicola","Rupicola","rupicola"
"ZMA.AVES.2758","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2758_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2758_1/format/large","Rupicola rupicola","Rupicola","rupicola"
"ZMA.AVES.2758","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.2758_7/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.2758_7/format/large","Rupicola rupicola","Rupicola","rupicola"
"ZMA.AVES.3169","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3169_5/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3169_5/format/large","Gyps rueppelli erlangeri","Gyps","rueppellii"
"ZMA.AVES.3169","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3169_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3169_1/format/large","Gyps rueppelli erlangeri","Gyps","rueppellii"
"ZMA.AVES.3169","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3169_2/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3169_2/format/large","Gyps rueppelli erlangeri","Gyps","rueppellii"
"ZMA.AVES.3169","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3169_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3169_3/format/large","Gyps rueppelli erlangeri","Gyps","rueppellii"
"ZMA.AVES.3219","Aves","","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3219_4/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3219_4/format/large","Coragyps atratus","Coragyps","atratus"
"ZMA.AVES.3219","Aves","","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3219_2/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3219_2/format/large","Coragyps atratus","Coragyps","atratus"
"ZMA.AVES.3219","Aves","","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3219_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3219_1/format/large","Coragyps atratus","Coragyps","atratus"
"ZMA.AVES.32863","Aves","","skin","","","Falco subbuteo","Falco","subbuteo"
"ZMA.AVES.3405","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3405_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3405_1/format/large","Menura novaehollandiae  Latham, 1802","Menura","novaehollandiae"
"ZMA.AVES.3405","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3405_6/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3405_6/format/large","Menura novaehollandiae  Latham, 1802","Menura","novaehollandiae"
"ZMA.AVES.3405","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3405_7/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3405_7/format/large","Menura novaehollandiae  Latham, 1802","Menura","novaehollandiae"
"ZMA.AVES.3405","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3405_4/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3405_4/format/large","Menura novaehollandiae  Latham, 1802","Menura","novaehollandiae"
"ZMA.AVES.3405","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3405_5/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3405_5/format/large","Menura novaehollandiae  Latham, 1802","Menura","novaehollandiae"
"ZMA.AVES.3695","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3695_2/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3695_2/format/large","Eudyptes chrysolophus","Eudyptes","chrysolophus"
"ZMA.AVES.3695","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3695_4/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3695_4/format/large","Eudyptes chrysolophus","Eudyptes","chrysolophus"
"ZMA.AVES.3695","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3695_5/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3695_5/format/large","Eudyptes chrysolophus","Eudyptes","chrysolophus"
"ZMA.AVES.3695","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3695_6/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3695_6/format/large","Eudyptes chrysolophus","Eudyptes","chrysolophus"
"ZMA.AVES.3695","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3695_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3695_3/format/large","Eudyptes chrysolophus","Eudyptes","chrysolophus"
"ZMA.AVES.3695","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3695_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3695_1/format/large","Eudyptes chrysolophus","Eudyptes","chrysolophus"
"ZMA.AVES.37369","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.37369_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.37369_1/format/large","Numenius arquata arquata","Numenius","arquata"
"ZMA.AVES.37369","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.37369_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.37369_3/format/large","Numenius arquata arquata","Numenius","arquata"
"ZMA.AVES.37369","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.37369_2_BEWERKT/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.37369_2_BEWERKT/format/large","Numenius arquata arquata","Numenius","arquata"
"ZMA.AVES.37370","Aves","reserved for IkWilJe","egg","http://medialib.naturalis.nl/file/id/ZMA.AVES.37370_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.37370_3/format/large","Eudromia elegans","Eudromia","elegans"
"ZMA.AVES.37370","Aves","reserved for IkWilJe","egg","http://medialib.naturalis.nl/file/id/ZMA.AVES.37370_6/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.37370_6/format/large","Eudromia elegans","Eudromia","elegans"
"ZMA.AVES.37370","Aves","reserved for IkWilJe","egg","http://medialib.naturalis.nl/file/id/ZMA.AVES.37370_5/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.37370_5/format/large","Eudromia elegans","Eudromia","elegans"
"ZMA.AVES.37529","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.37529_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.37529_1/format/large","Tachybaptus ruficollis","Tachybaptus","ruficollis"
"ZMA.AVES.37529","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.37529_2/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.37529_2/format/large","Tachybaptus ruficollis","Tachybaptus","ruficollis"
"ZMA.AVES.37540","Aves","discarded","skin","","","Circus aeuginosus aeruginosus Linnaeus, 1758","Circus","aeuginosus"
"ZMA.AVES.37728","Aves","reserved for Aarde","skin","","","Branta sandvicensis","Branta","sandvicensis"
"ZMA.AVES.38291","Aves","","skeleton (whole)","","","Jabiru mycteria  Lichtenstein, M.H.K., 1819","Jabiru","mycteria"
"ZMA.AVES.39549","Aves","reserved for IkWilJe","egg","http://medialib.naturalis.nl/file/id/ZMA.AVES.39549_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.39549_1/format/large","Ciconia ciconia ciconia (Linnaeus, 1758)","Ciconia","ciconia"
"ZMA.AVES.39549","Aves","reserved for IkWilJe","egg","http://medialib.naturalis.nl/file/id/ZMA.AVES.39549_6/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.39549_6/format/large","Ciconia ciconia ciconia (Linnaeus, 1758)","Ciconia","ciconia"
"ZMA.AVES.39549","Aves","reserved for IkWilJe","egg","http://medialib.naturalis.nl/file/id/ZMA.AVES.39549_4/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.39549_4/format/large","Ciconia ciconia ciconia (Linnaeus, 1758)","Ciconia","ciconia"
"ZMA.AVES.39549","Aves","reserved for IkWilJe","egg","http://medialib.naturalis.nl/file/id/ZMA.AVES.39549_5/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.39549_5/format/large","Ciconia ciconia ciconia (Linnaeus, 1758)","Ciconia","ciconia"
"ZMA.AVES.3966","Aves","","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3966_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3966_3/format/large","Cygnus olor","Cygnus","olor"
"ZMA.AVES.3966","Aves","","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3966_4/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3966_4/format/large","Cygnus olor","Cygnus","olor"
"ZMA.AVES.3966","Aves","","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3966_6/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3966_6/format/large","Cygnus olor","Cygnus","olor"
"ZMA.AVES.3966","Aves","","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3966_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3966_1/format/large","Cygnus olor","Cygnus","olor"
"ZMA.AVES.3966","Aves","","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.3966_5/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.3966_5/format/large","Cygnus olor","Cygnus","olor"
"ZMA.AVES.39922","Aves","","skin","","","Ara ararauna","Ara","ararauna"
"ZMA.AVES.4004","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.4004_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.4004_3/format/large","Corvus frugilegus frugilegus Linnaeus, 1758","Corvus","frugilegus"
"ZMA.AVES.4004","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.4004_4/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.4004_4/format/large","Corvus frugilegus frugilegus Linnaeus, 1758","Corvus","frugilegus"
"ZMA.AVES.4004","Aves","reserved for Ontmoeting","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.4004_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.4004_1/format/large","Corvus frugilegus frugilegus Linnaeus, 1758","Corvus","frugilegus"
"ZMA.AVES.4100","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.4100_2/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.4100_2/format/large","Anas clypeata","Anas","clypeata"
"ZMA.AVES.4100","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.4100_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.4100_3/format/large","Anas clypeata","Anas","clypeata"
"ZMA.AVES.4100","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.4100_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.4100_1/format/large","Anas clypeata","Anas","clypeata"
"ZMA.AVES.4132","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.4132_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.4132_3/format/large","Corvus monedula spermologus Vieillot, 1817","Corvus","monedula"
"ZMA.AVES.4132","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.4132_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.4132_1/format/large","Corvus monedula spermologus Vieillot, 1817","Corvus","monedula"
"ZMA.AVES.4132","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.4132_4/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.4132_4/format/large","Corvus monedula spermologus Vieillot, 1817","Corvus","monedula"
"ZMA.AVES.4133","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.4133_5/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.4133_5/format/large","Corvus monedula spermologus Vieillot, 1817","Corvus","monedula"
"ZMA.AVES.4133","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.4133_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.4133_3/format/large","Corvus monedula spermologus Vieillot, 1817","Corvus","monedula"
"ZMA.AVES.4133","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.4133_4/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.4133_4/format/large","Corvus monedula spermologus Vieillot, 1817","Corvus","monedula"
"ZMA.AVES.4133","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.4133_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.4133_1/format/large","Corvus monedula spermologus Vieillot, 1817","Corvus","monedula"
"ZMA.AVES.475","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.475_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.475_1/format/large","Paradisaea apoda apoda Linnaeus, 1758","Paradisaea","apoda"
"ZMA.AVES.475","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.475_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.475_3/format/large","Paradisaea apoda apoda Linnaeus, 1758","Paradisaea","apoda"
"ZMA.AVES.475","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.475_2/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.475_2/format/large","Paradisaea apoda apoda Linnaeus, 1758","Paradisaea","apoda"
"ZMA.AVES.475","Aves","reserved for IkWilJe","skin","http://medialib.naturalis.nl/file/id/ZMA.AVES.475_5/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.475_5/format/large","Paradisaea apoda apoda Linnaeus, 1758","Paradisaea","apoda"
"ZMA.AVES.48672","Aves","reserved for IkWilJe","egg","http://medialib.naturalis.nl/file/id/ZMA.AVES.48672_3/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.48672_3/format/large","","Apteryx","australis"
"ZMA.AVES.48672","Aves","reserved for IkWilJe","egg","http://medialib.naturalis.nl/file/id/ZMA.AVES.48672_1/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.48672_1/format/large","","Apteryx","australis"
"ZMA.AVES.48672","Aves","reserved for IkWilJe","egg","http://medialib.naturalis.nl/file/id/ZMA.AVES.48672_2/format/small","http://medialib.naturalis.nl/file/id/ZMA.AVES.48672_2/format/large","","Apteryx","australis"
